,date,total_rides,month,dayofweek,year,unique_stations_364d,ebike_proportion_364d,temp_min_c,rain_sum_mm,snowfall_sum_cm
0,2020-01-01,2141,1,2,2020,,,-5.5,0.0,0.0
1,2020-01-02,6479,1,3,2020,,,2.0,0.0,0.0
2,2020-01-03,5890,1,4,2020,,,0.0,0.0,0.0
3,2020-01-04,3187,1,5,2020,,,-3.5,0.2,0.42
4,2020-01-05,3035,1,6,2020,,,-4.1,0.0,0.0
5,2020-01-06,7073,1,0,2020,,,-0.9,0.0,0.0
6,2020-01-07,7297,1,1,2020,,,-0.8,0.0,0.0
7,2020-01-08,5449,1,2,2020,,,-8.7,0.0,0.0
8,2020-01-09,6804,1,3,2020,,,-3.0,0.4,0.0
9,2020-01-10,5697,1,4,2020,,,3.4,10.9,0.0
10,2020-01-11,965,1,5,2020,,,-1.2,18.2,2.52
11,2020-01-12,1766,1,6,2020,,,-3.5,0.0,0.0
12,2020-01-13,6155,1,0,2020,,,-0.3,0.0,0.0
13,2020-01-14,7067,1,1,2020,,,-1.0,0.0,0.0
14,2020-01-15,6933,1,2,2020,,,-1.1,0.0,0.0
15,2020-01-16,5495,1,3,2020,,,-7.9,0.0,0.0
16,2020-01-17,3858,1,4,2020,,,-8.8,3.0,5.18
17,2020-01-18,1076,1,5,2020,,,-13.9,7.6,0.63
18,2020-01-19,895,1,6,2020,,,-16.6,0.0,0.0
19,2020-01-20,2932,1,0,2020,,,-9.2,0.0,0.0
20,2020-01-21,5187,1,1,2020,,,-9.9,0.0,0.0
21,2020-01-22,5514,1,2,2020,,,-6.4,0.0,0.0
22,2020-01-23,3613,1,3,2020,,,-1.2,2.1,3.36
23,2020-01-24,3657,1,4,2020,,,0.6,11.1,0.91
24,2020-01-25,1728,1,5,2020,,,0.4,4.3,3.01
25,2020-01-26,2542,1,6,2020,,,-1.8,0.0,0.0
26,2020-01-27,6314,1,0,2020,,,-1.8,0.0,0.0
27,2020-01-28,6676,1,1,2020,,,-0.2,0.0,0.0
28,2020-01-29,6455,1,2,2020,,,-0.6,0.0,0.0
29,2020-01-30,6576,1,3,2020,,,-0.1,0.0,0.0
30,2020-01-31,5428,1,4,2020,,,-0.6,0.2,0.42
31,2020-02-01,3204,2,5,2020,,,0.3,0.9,0.49
32,2020-02-02,5417,2,6,2020,,,1.0,0.0,0.0
33,2020-02-03,7278,2,0,2020,,,-1.0,0.0,0.0
34,2020-02-04,6162,2,1,2020,,,-0.5,0.0,0.0
35,2020-02-05,5371,2,2,2020,,,-2.8,1.1,2.17
36,2020-02-06,3247,2,3,2020,,,-2.6,1.4,2.73
37,2020-02-07,5247,2,4,2020,,,-5.6,0.0,0.0
38,2020-02-08,3239,2,5,2020,,,-3.3,0.0,0.0
39,2020-02-09,1817,2,6,2020,,,-3.7,0.8,0.49
40,2020-02-10,6328,2,0,2020,,,-2.6,0.0,0.0
41,2020-02-11,6472,2,1,2020,,,-1.7,0.0,0.0
42,2020-02-12,4913,2,2,2020,,,-3.8,1.6,2.73
43,2020-02-13,3035,2,3,2020,,,-13.0,0.4,0.84
44,2020-02-14,2993,2,4,2020,,,-17.6,0.0,0.0
45,2020-02-15,1842,2,5,2020,,,-13.8,0.0,0.0
46,2020-02-16,2930,2,6,2020,,,-7.7,0.0,0.0
47,2020-02-17,3605,2,0,2020,,,-4.3,3.4,1.68
48,2020-02-18,6618,2,1,2020,,,-1.5,0.4,0.0
49,2020-02-19,5730,2,2,2020,,,-8.4,0.0,0.0
50,2020-02-20,4903,2,3,2020,,,-11.9,0.0,0.0
51,2020-02-21,5509,2,4,2020,,,-11.3,0.0,0.0
52,2020-02-22,5455,2,5,2020,,,-3.6,0.0,0.0
53,2020-02-23,7765,2,6,2020,,,0.5,0.0,0.0
54,2020-02-24,6723,2,0,2020,,,0.9,0.0,0.0
55,2020-02-25,4986,2,1,2020,,,0.0,1.9,2.31
56,2020-02-26,4107,2,2,2020,,,-4.2,1.0,2.03
57,2020-02-27,5704,2,3,2020,,,-5.8,0.0,0.0
58,2020-02-28,5348,2,4,2020,,,-8.2,0.0,0.0
59,2020-02-29,3637,2,5,2020,,,-9.4,0.0,0.0
60,2020-03-01,7413,3,6,2020,,,-0.4,0.0,0.0
61,2020-03-02,8335,3,0,2020,,,0.6,0.0,0.0
62,2020-03-03,8218,3,1,2020,,,-0.2,0.0,0.0
63,2020-03-04,8396,3,2,2020,,,0.4,0.4,0.0
64,2020-03-05,8269,3,3,2020,,,-0.2,0.0,0.0
65,2020-03-06,6138,3,4,2020,,,-0.7,0.3,0.07
66,2020-03-07,6703,3,5,2020,,,-2.1,0.0,0.0
67,2020-03-08,11170,3,6,2020,,,2.3,0.0,0.0
68,2020-03-09,4505,3,0,2020,,,9.5,12.3,0.0
69,2020-03-10,7827,3,1,2020,,,0.0,1.5,0.0
70,2020-03-11,7631,3,2,2020,,,0.6,0.0,0.0
71,2020-03-12,8349,3,3,2020,,,1.9,0.8,0.0
72,2020-03-13,7077,3,4,2020,,,0.8,0.0,0.0
73,2020-03-14,2979,3,5,2020,,,0.6,0.7,0.84
74,2020-03-15,3318,3,6,2020,,,0.1,0.0,0.0
75,2020-03-16,3625,3,0,2020,,,-0.4,1.1,0.07
76,2020-03-17,4398,3,1,2020,,,1.1,0.0,0.0
77,2020-03-18,2110,3,2,2020,,,1.5,6.5,0.0
78,2020-03-19,2002,3,3,2020,,,3.5,5.5,0.0
79,2020-03-20,2331,3,4,2020,,,-0.7,0.0,0.0
80,2020-03-21,2126,3,5,2020,,,-2.5,0.0,0.0
81,2020-03-22,1321,3,6,2020,,,-1.4,1.6,2.73
82,2020-03-23,1966,3,0,2020,,,0.2,0.8,1.19
83,2020-03-24,2431,3,1,2020,,,-0.2,0.0,0.0
84,2020-03-25,5161,3,2,2020,,,0.0,0.0,0.0
85,2020-03-26,1664,3,3,2020,,,3.0,2.1,0.0
86,2020-03-27,1490,3,4,2020,,,2.3,0.4,0.0
87,2020-03-28,1443,3,5,2020,,,6.1,19.5,0.0
88,2020-03-29,1461,3,6,2020,,,6.2,0.0,0.0
89,2020-03-30,1938,3,0,2020,,,2.8,0.0,0.0
90,2020-03-31,1622,3,1,2020,,,2.0,0.0,0.0
91,2020-04-01,2293,4,2,2020,,,1.4,0.0,0.0
92,2020-04-02,2606,4,3,2020,,,0.0,0.0,0.0
93,2020-04-03,3528,4,4,2020,,,5.0,0.0,0.0
94,2020-04-04,2288,4,5,2020,,,2.8,0.0,0.0
95,2020-04-05,2887,4,6,2020,,,1.5,0.0,0.0
96,2020-04-06,2425,4,0,2020,,,1.3,0.0,0.0
97,2020-04-07,5181,4,1,2020,,,10.0,11.5,0.0
98,2020-04-08,2361,4,2,2020,,,8.8,2.2,0.0
99,2020-04-09,1970,4,3,2020,,,1.7,0.0,0.0
100,2020-04-10,2720,4,4,2020,,,0.2,0.0,0.0
101,2020-04-11,4455,4,5,2020,,,3.1,4.4,0.0
102,2020-04-12,3665,4,6,2020,,,8.2,3.6,0.0
103,2020-04-13,1820,4,0,2020,,,1.0,0.8,0.0
104,2020-04-14,1606,4,1,2020,,,-1.2,0.0,0.0
105,2020-04-15,1418,4,2,2020,,,-2.2,0.5,0.91
106,2020-04-16,2266,4,3,2020,,,-1.2,0.0,0.0
107,2020-04-17,1432,4,4,2020,,,0.5,5.6,5.25
108,2020-04-18,5110,4,5,2020,,,0.5,0.0,0.0
109,2020-04-19,5152,4,6,2020,,,3.4,0.0,0.0
110,2020-04-20,3895,4,0,2020,,,0.5,0.0,0.0
111,2020-04-21,2625,4,1,2020,,,2.7,0.0,0.0
112,2020-04-22,1995,4,2,2020,,,3.3,0.0,0.0
113,2020-04-23,2280,4,3,2020,,,5.7,1.5,0.0
114,2020-04-24,2281,4,4,2020,,,4.7,0.0,0.0
115,2020-04-25,1045,4,5,2020,,,4.6,16.3,0.0
116,2020-04-26,6193,4,6,2020,,,4.8,0.0,0.0
117,2020-04-27,2592,4,0,2020,,,3.3,7.0,0.0
118,2020-04-28,3385,4,1,2020,,,9.5,11.5,0.0
119,2020-04-29,643,4,2,2020,,,5.5,27.0,0.0
120,2020-04-30,2560,4,3,2020,,,4.9,4.1,0.0
121,2020-05-01,4741,5,4,2020,,,2.3,0.0,0.0
122,2020-05-02,11799,5,5,2020,,,11.3,0.0,0.0
123,2020-05-03,9402,5,6,2020,,,8.5,0.0,0.0
124,2020-05-04,2627,5,0,2020,,,4.7,0.0,0.0
125,2020-05-05,1949,5,1,2020,,,4.6,7.7,0.0
126,2020-05-06,4762,5,2,2020,,,2.1,0.0,0.0
127,2020-05-07,4993,5,3,2020,,,6.8,0.0,0.0
128,2020-05-08,2793,5,4,2020,,,0.6,0.0,0.0
129,2020-05-09,7930,5,5,2020,,,-0.7,0.0,0.0
130,2020-05-10,1394,5,6,2020,,,3.0,5.8,0.07
131,2020-05-11,2871,5,0,2020,,,3.0,0.0,0.0
132,2020-05-12,4740,5,1,2020,,,2.6,0.0,0.0
133,2020-05-13,5759,5,2,2020,,,5.5,0.0,0.0
134,2020-05-14,3032,5,3,2020,,,12.5,1.8,0.0
135,2020-05-15,7015,5,4,2020,,,11.1,27.3,0.0
136,2020-05-16,8954,5,5,2020,,,9.1,0.0,0.0
137,2020-05-17,689,5,6,2020,,,11.2,79.1,0.0
138,2020-05-18,3874,5,0,2020,,,10.5,0.0,0.0
139,2020-05-19,2842,5,1,2020,,,10.3,2.0,0.0
140,2020-05-20,6336,5,2,2020,,,11.0,0.0,0.0
141,2020-05-21,5582,5,3,2020,,,11.2,0.0,0.0
142,2020-05-22,7561,5,4,2020,,,11.7,0.0,0.0
143,2020-05-23,8774,5,5,2020,,,11.0,12.3,0.0
144,2020-05-24,14813,5,6,2020,,,15.8,0.0,0.0
145,2020-05-25,14250,5,0,2020,,,18.9,0.0,0.0
146,2020-05-26,7696,5,1,2020,,,17.1,0.0,0.0
147,2020-05-27,8104,5,2,2020,,,18.1,0.0,0.0
148,2020-05-28,6764,5,3,2020,,,17.4,0.0,0.0
149,2020-05-29,10563,5,4,2020,,,14.5,3.6,0.0
150,2020-05-30,17151,5,5,2020,,,11.8,0.0,0.0
151,2020-05-31,193,5,6,2020,,,11.2,0.0,0.0
152,2020-06-03,6290,6,2,2020,,,20.6,0.0,0.0
153,2020-06-04,7618,6,3,2020,,,19.2,3.6,0.0
154,2020-06-05,8910,6,4,2020,,,18.9,0.0,0.0
155,2020-06-06,15208,6,5,2020,,,15.2,0.0,0.0
156,2020-06-07,13207,6,6,2020,,,14.2,0.0,0.0
157,2020-06-08,10355,6,0,2020,,,15.4,0.0,0.0
158,2020-06-09,5600,6,1,2020,,,19.9,6.9,0.0
159,2020-06-10,7667,6,2,2020,,,16.0,1.5,0.0
160,2020-06-11,12255,6,3,2020,,,14.2,0.0,0.0
161,2020-06-12,11967,6,4,2020,,,12.7,0.0,0.0
162,2020-06-13,14262,6,5,2020,,,12.4,0.0,0.0
163,2020-06-14,14580,6,6,2020,,,12.4,0.0,0.0
164,2020-06-15,10155,6,0,2020,,,11.3,0.0,0.0
165,2020-06-16,12066,6,1,2020,,,12.2,0.0,0.0
166,2020-06-17,12816,6,2,2020,,,14.9,0.0,0.0
167,2020-06-18,13308,6,3,2020,,,15.5,0.0,0.0
168,2020-06-19,16292,6,4,2020,,,17.1,0.0,0.0
169,2020-06-20,14652,6,5,2020,,,19.9,0.0,0.0
170,2020-06-21,14810,6,6,2020,,,20.0,0.0,0.0
171,2020-06-22,7026,6,0,2020,,,19.1,5.4,0.0
172,2020-06-23,13671,6,1,2020,,,16.3,0.0,0.0
173,2020-06-24,12871,6,2,2020,,,14.9,0.0,0.0
174,2020-06-25,15977,6,3,2020,,,15.2,0.0,0.0
175,2020-06-26,6214,6,4,2020,,,17.9,16.2,0.0
176,2020-06-27,20454,6,5,2020,,,21.3,0.0,0.0
177,2020-06-28,20355,6,6,2020,,,20.0,0.0,0.0
178,2020-06-29,9378,6,0,2020,,,19.5,0.4,0.0
179,2020-06-30,14573,6,1,2020,,,20.5,0.0,0.0
180,2020-07-01,15805,7,2,2020,,,20.2,0.0,0.0
181,2020-07-02,16527,7,3,2020,,,19.6,0.0,0.0
182,2020-07-03,20273,7,4,2020,,,18.8,0.0,0.0
183,2020-07-04,19896,7,5,2020,,,19.7,0.0,0.0
184,2020-07-05,18515,7,6,2020,,,20.9,0.0,0.0
185,2020-07-06,14809,7,0,2020,,,22.1,0.0,0.0
186,2020-07-07,14438,7,1,2020,,,23.0,9.4,0.0
187,2020-07-08,15857,7,2,2020,,,22.8,0.0,0.0
188,2020-07-09,14774,7,3,2020,,,23.3,0.0,0.0
189,2020-07-10,16886,7,4,2020,,,21.8,0.0,0.0
190,2020-07-11,23052,7,5,2020,,,20.1,0.0,0.0
191,2020-07-12,22646,7,6,2020,,,19.7,0.0,0.0
192,2020-07-13,16622,7,0,2020,,,16.9,0.0,0.0
193,2020-07-14,17290,7,1,2020,,,17.9,0.0,0.0
194,2020-07-15,9321,7,2,2020,,,19.7,1.4,0.0
195,2020-07-16,17240,7,3,2020,,,19.8,0.0,0.0
196,2020-07-17,19907,7,4,2020,,,19.0,0.0,0.0
197,2020-07-18,22963,7,5,2020,,,23.3,0.0,0.0
198,2020-07-19,14555,7,6,2020,,,22.6,0.7,0.0
199,2020-07-20,15998,7,0,2020,,,18.8,0.0,0.0
200,2020-07-21,12522,7,1,2020,,,22.1,0.8,0.0
201,2020-07-22,17299,7,2,2020,,,21.8,0.0,0.0
202,2020-07-23,18571,7,3,2020,,,19.0,0.0,0.0
203,2020-07-24,20645,7,4,2020,,,18.3,0.0,0.0
204,2020-07-25,26384,7,5,2020,,,18.9,0.0,0.0
205,2020-07-26,19793,7,6,2020,,,23.1,1.8,0.0
206,2020-07-27,15049,7,0,2020,,,22.0,0.4,0.0
207,2020-07-28,18144,7,1,2020,,,19.0,0.0,0.0
208,2020-07-29,15457,7,2,2020,,,22.3,0.0,0.0
209,2020-07-30,17830,7,3,2020,,,22.6,0.0,0.0
210,2020-07-31,21642,7,4,2020,,,21.0,0.0,0.0
211,2020-08-01,23223,8,5,2020,,,19.4,1.5,0.0
212,2020-08-02,15344,8,6,2020,,,18.8,1.9,0.0
213,2020-08-03,13020,8,0,2020,,,17.8,0.0,0.0
214,2020-08-04,17720,8,1,2020,,,15.8,0.0,0.0
215,2020-08-05,17828,8,2,2020,,,12.4,0.0,0.0
216,2020-08-06,19782,8,3,2020,,,15.8,0.0,0.0
217,2020-08-07,22551,8,4,2020,,,15.0,0.0,0.0
218,2020-08-08,28657,8,5,2020,,,18.1,0.0,0.0
219,2020-08-09,23134,8,6,2020,,,21.6,0.0,0.0
220,2020-08-10,9719,8,0,2020,,,21.0,4.3,0.0
221,2020-08-11,17803,8,1,2020,,,18.5,0.0,0.0
222,2020-08-12,18397,8,2,2020,,,16.1,0.0,0.0
223,2020-08-13,18622,8,3,2020,,,18.7,0.0,0.0
224,2020-08-14,20376,8,4,2020,,,20.3,0.0,0.0
225,2020-08-15,23444,8,5,2020,,,19.7,0.8,0.0
226,2020-08-16,24479,8,6,2020,,,18.1,0.0,0.0
227,2020-08-17,17129,8,0,2020,,,18.4,0.0,0.0
228,2020-08-18,19242,8,1,2020,,,19.8,0.0,0.0
229,2020-08-19,19603,8,2,2020,,,15.2,0.0,0.0
230,2020-08-20,19986,8,3,2020,,,15.7,0.0,0.0
231,2020-08-21,22505,8,4,2020,,,17.3,0.0,0.0
232,2020-08-22,28853,8,5,2020,,,17.2,0.0,0.0
233,2020-08-23,20517,8,6,2020,,,19.5,0.0,0.0
234,2020-08-24,16361,8,0,2020,,,20.9,0.0,0.0
235,2020-08-25,17490,8,1,2020,,,22.8,0.0,0.0
236,2020-08-26,18421,8,2,2020,,,21.8,0.0,0.0
237,2020-08-27,16992,8,3,2020,,,24.2,0.0,0.0
238,2020-08-28,19862,8,4,2020,,,24.1,0.4,0.0
239,2020-08-29,28243,8,5,2020,,,19.5,0.0,0.0
240,2020-08-30,24753,8,6,2020,,,17.6,0.0,0.0
241,2020-08-31,17365,8,0,2020,,,17.4,0.0,0.0
242,2020-09-01,10692,9,1,2020,,,20.1,19.8,0.0
243,2020-09-02,19579,9,2,2020,,,20.7,1.1,0.0
244,2020-09-03,19011,9,3,2020,,,18.9,0.0,0.0
245,2020-09-04,22217,9,4,2020,,,13.3,0.0,0.0
246,2020-09-05,28687,9,5,2020,,,17.0,0.0,0.0
247,2020-09-06,17188,9,6,2020,,,15.3,0.4,0.0
248,2020-09-07,23701,9,0,2020,,,18.9,0.0,0.0
249,2020-09-08,6811,9,1,2020,,,16.3,10.1,0.0
250,2020-09-09,12527,9,2,2020,,,16.3,11.9,0.0
251,2020-09-10,10483,9,3,2020,,,15.4,4.0,0.0
252,2020-09-11,14809,9,4,2020,,,16.6,0.0,0.0
253,2020-09-12,11137,9,5,2020,,,17.7,2.2,0.0
254,2020-09-13,23932,9,6,2020,,,16.0,0.0,0.0
255,2020-09-14,15146,9,0,2020,,,14.0,0.0,0.0
256,2020-09-15,18199,9,1,2020,,,14.4,0.0,0.0
257,2020-09-16,19218,9,2,2020,,,14.0,2.6,0.0
258,2020-09-17,17069,9,3,2020,,,16.6,0.0,0.0
259,2020-09-18,16958,9,4,2020,,,10.2,0.0,0.0
260,2020-09-19,23332,9,5,2020,,,7.1,0.0,0.0
261,2020-09-20,21109,9,6,2020,,,8.3,0.0,0.0
262,2020-09-21,15774,9,0,2020,,,11.4,0.0,0.0
263,2020-09-22,17925,9,1,2020,,,11.1,0.0,0.0
264,2020-09-23,18489,9,2,2020,,,13.4,0.0,0.0
265,2020-09-24,18983,9,3,2020,,,13.5,0.0,0.0
266,2020-09-25,22756,9,4,2020,,,13.5,0.0,0.0
267,2020-09-26,26129,9,5,2020,,,16.7,0.0,0.0
268,2020-09-27,20853,9,6,2020,,,13.3,0.0,0.0
269,2020-09-28,11092,9,0,2020,,,10.0,17.0,0.0
270,2020-09-29,14264,9,1,2020,,,7.1,0.0,0.0
271,2020-09-30,14099,9,2,2020,,,10.4,0.4,0.0
272,2020-10-01,11229,10,3,2020,,,7.9,0.4,0.0
273,2020-10-02,14803,10,4,2020,,,6.6,0.0,0.0
274,2020-10-03,14621,10,5,2020,,,5.8,0.4,0.0
275,2020-10-04,12859,10,6,2020,,,5.6,0.8,0.0
276,2020-10-05,12518,10,0,2020,,,2.1,0.0,0.0
277,2020-10-06,16105,10,1,2020,,,11.1,0.0,0.0
278,2020-10-07,17450,10,2,2020,,,11.4,0.0,0.0
279,2020-10-08,16497,10,3,2020,,,7.8,0.0,0.0
280,2020-10-09,21302,10,4,2020,,,11.3,0.0,0.0
281,2020-10-10,24911,10,5,2020,,,14.3,0.0,0.0
282,2020-10-11,19689,10,6,2020,,,14.5,0.0,0.0
283,2020-10-12,9754,10,0,2020,,,8.2,2.9,0.0
284,2020-10-13,15608,10,1,2020,,,5.3,0.0,0.0
285,2020-10-14,15344,10,2,2020,,,6.2,0.0,0.0
286,2020-10-15,12550,10,3,2020,,,5.8,0.0,0.0
287,2020-10-16,11841,10,4,2020,,,1.9,0.0,0.0
288,2020-10-17,14505,10,5,2020,,,2.6,0.0,0.0
289,2020-10-18,5217,10,6,2020,,,3.9,4.0,0.0
290,2020-10-19,7456,10,0,2020,,,3.8,1.8,0.0
291,2020-10-20,9264,10,1,2020,,,6.2,0.7,0.0
292,2020-10-21,10276,10,2,2020,,,8.0,2.5,0.0
293,2020-10-22,13208,10,3,2020,,,9.3,7.2,0.0
294,2020-10-23,7040,10,4,2020,,,4.4,8.6,0.0
295,2020-10-24,12435,10,5,2020,,,1.7,0.0,0.0
296,2020-10-25,8620,10,6,2020,,,6.1,0.0,0.0
297,2020-10-26,6597,10,0,2020,,,1.4,1.2,0.42
298,2020-10-27,6170,10,1,2020,,,0.7,0.2,0.14
299,2020-10-28,9655,10,2,2020,,,-0.3,0.0,0.0
300,2020-10-29,8129,10,3,2020,,,1.9,0.0,0.0
301,2020-10-30,9362,10,4,2020,,,-0.3,0.0,0.0
302,2020-10-31,13164,10,5,2020,,,-0.6,0.0,0.0
303,2020-11-01,5966,11,6,2020,,,-0.5,0.0,0.0
304,2020-11-02,8098,11,0,2020,,,-1.6,0.0,0.0
305,2020-11-03,11970,11,1,2020,,,2.8,0.0,0.0
306,2020-11-04,12013,11,2,2020,,,9.4,0.0,0.0
307,2020-11-05,12448,11,3,2020,,,12.9,0.0,0.0
308,2020-11-06,16028,11,4,2020,,,8.8,0.0,0.0
309,2020-11-07,23826,11,5,2020,,,10.0,0.0,0.0
310,2020-11-08,18418,11,6,2020,,,11.2,0.0,0.0
311,2020-11-09,14085,11,0,2020,,,16.2,0.0,0.0
312,2020-11-10,9086,11,1,2020,,,8.1,7.2,0.0
313,2020-11-11,8710,11,2,2020,,,1.7,0.0,0.0
314,2020-11-12,9080,11,3,2020,,,0.5,0.4,0.0
315,2020-11-13,8106,11,4,2020,,,-0.7,0.0,0.0
316,2020-11-14,7133,11,5,2020,,,-0.8,4.7,0.0
317,2020-11-15,3447,11,6,2020,,,1.1,2.2,0.0
318,2020-11-16,7129,11,0,2020,,,-0.4,0.0,0.0
319,2020-11-17,6596,11,1,2020,,,-1.3,0.0,0.0
320,2020-11-18,7324,11,2,2020,,,0.7,0.0,0.0
321,2020-11-19,9214,11,3,2020,,,7.7,0.0,0.0
322,2020-11-20,9893,11,4,2020,,,7.2,0.0,0.0
323,2020-11-21,7891,11,5,2020,,,3.1,0.0,0.0
324,2020-11-22,5009,11,6,2020,,,3.5,0.0,0.0
325,2020-11-23,6400,11,0,2020,,,0.1,0.0,0.0
326,2020-11-24,2773,11,1,2020,,,0.8,4.2,2.38
327,2020-11-25,3250,11,2,2020,,,6.5,10.9,0.0
328,2020-11-26,3572,11,3,2020,,,3.3,0.0,0.0
329,2020-11-27,5346,11,4,2020,,,0.3,0.0,0.0
330,2020-11-28,7238,11,5,2020,,,-1.3,0.0,0.0
331,2020-11-29,5445,11,6,2020,,,2.0,0.0,0.0
332,2020-11-30,3938,11,0,2020,,,-2.9,0.0,0.0
333,2020-12-01,4505,12,1,2020,,,-4.8,0.0,0.0
334,2020-12-02,5446,12,2,2020,,,-2.8,0.0,0.0
335,2020-12-03,5398,12,3,2020,,,-1.9,0.0,0.0
336,2020-12-04,6117,12,4,2020,,,0.3,0.0,0.0
337,2020-12-05,6048,12,5,2020,,,0.2,0.0,0.0
338,2020-12-06,4266,12,6,2020,,,0.2,0.0,0.0
339,2020-12-07,4678,12,0,2020,,,0.3,0.0,0.0
340,2020-12-08,4704,12,1,2020,,,0.0,0.0,0.0
341,2020-12-09,6627,12,2,2020,,,0.1,0.0,0.0
342,2020-12-10,7653,12,3,2020,,,1.1,0.0,0.0
343,2020-12-11,3853,12,4,2020,,,4.3,15.8,0.0
344,2020-12-12,2462,12,5,2020,,,-0.1,16.7,0.49
345,2020-12-13,4780,12,6,2020,,,-1.6,0.0,0.0
346,2020-12-14,4419,12,0,2020,,,-4.3,0.0,0.0
347,2020-12-15,4777,12,1,2020,,,-6.0,0.0,0.0
348,2020-12-16,3787,12,2,2020,,,-1.8,0.0,0.0
349,2020-12-17,4005,12,3,2020,,,-2.5,0.0,0.0
350,2020-12-18,5006,12,4,2020,,,-4.4,0.0,0.0
351,2020-12-19,5126,12,5,2020,,,1.0,0.0,0.0
352,2020-12-20,4332,12,6,2020,,,-0.3,0.0,0.0
353,2020-12-21,4678,12,0,2020,,,0.0,0.0,0.0
354,2020-12-22,4842,12,1,2020,,,-0.3,0.0,0.0
355,2020-12-23,4538,12,2,2020,,,-1.4,0.8,0.0
356,2020-12-24,1650,12,3,2020,,,-12.1,0.0,0.0
357,2020-12-25,862,12,4,2020,,,-13.2,0.0,0.0
358,2020-12-26,2396,12,5,2020,,,-7.4,0.0,0.0
359,2020-12-27,3495,12,6,2020,,,-3.3,0.4,0.0
360,2020-12-28,3652,12,0,2020,,,-4.8,0.0,0.0
361,2020-12-29,2648,12,1,2020,,,-7.5,1.9,1.96
362,2020-12-30,1850,12,2,2020,,,-4.4,4.8,0.0
363,2020-12-31,2727,12,3,2020,,,-5.2,0.0,0.0
364,2021-01-01,1061,1,4,2021,697.0,0.1807994302071465,-3.8,5.2,6.3
365,2021-01-02,2272,1,5,2021,697.0,0.18125414500272974,-0.8,0.0,0.0
366,2021-01-03,2380,1,6,2021,697.0,0.18168975343550925,-2.6,0.2,0.14
367,2021-01-04,3186,1,0,2021,697.0,0.18206797667003427,-3.8,0.0,0.14
368,2021-01-05,3830,1,1,2021,698.0,0.18245534547483339,-2.2,0.0,0.0
369,2021-01-06,3869,1,2,2021,698.0,0.18302216509706998,-0.5,0.0,0.0
370,2021-01-07,3867,1,3,2021,698.0,0.18364777473275723,0.4,0.0,0.0
371,2021-01-08,3858,1,4,2021,699.0,0.18419553101341576,-1.2,0.0,0.0
372,2021-01-09,4953,1,5,2021,699.0,0.1848361492615809,-2.3,0.0,0.0
373,2021-01-10,3300,1,6,2021,700.0,0.18534390731389855,-4.1,0.0,0.0
374,2021-01-11,3370,1,0,2021,701.0,0.18559565330255964,-5.4,0.0,0.0
375,2021-01-12,4182,1,1,2021,701.0,0.18590553503585688,-3.3,0.0,0.0
376,2021-01-13,4443,1,2,2021,702.0,0.18647112829398568,-0.2,0.0,0.0
377,2021-01-14,3612,1,3,2021,703.0,0.1870567056837887,0.5,5.4,0.07
378,2021-01-15,4139,1,4,2021,703.0,0.18768509795218283,-0.8,0.0,0.0
379,2021-01-16,3292,1,5,2021,703.0,0.18818380261342088,-1.0,0.6,0.98
380,2021-01-17,2536,1,6,2021,703.0,0.1885666586379791,-2.1,0.5,0.91
381,2021-01-18,3595,1,0,2021,703.0,0.1888260340342076,-5.0,0.0,0.0
382,2021-01-19,3146,1,1,2021,703.0,0.18906461667235702,-6.5,0.1,0.21
383,2021-01-20,2698,1,2,2021,703.0,0.18941534652502104,-9.8,0.0,0.0
384,2021-01-21,4190,1,3,2021,703.0,0.18992467350994569,-0.7,0.0,0.0
385,2021-01-22,3123,1,4,2021,703.0,0.19042390625573963,-10.5,0.0,0.0
386,2021-01-23,3557,1,5,2021,703.0,0.190858135631196,-11.6,0.0,0.0
387,2021-01-24,3016,1,6,2021,703.0,0.1912608091924973,-3.0,0.0,0.0
388,2021-01-25,3014,1,0,2021,703.0,0.19153641468358948,-1.8,0.9,1.75
389,2021-01-26,1261,1,1,2021,704.0,0.19175974467931933,-3.5,3.8,6.51
390,2021-01-27,2239,1,2,2021,704.0,0.19222896591991664,-9.2,0.1,0.21
391,2021-01-28,2604,1,3,2021,706.0,0.19272747214566696,-10.9,0.0,0.0
392,2021-01-29,3256,1,4,2021,707.0,0.19327662379995617,-9.1,0.0,0.0
393,2021-01-30,2216,1,5,2021,707.0,0.19377737791478003,-3.0,5.1,8.47
394,2021-01-31,483,1,6,2021,707.0,0.19412214104069977,-1.4,6.6,11.48
395,2021-02-01,1780,2,0,2021,707.0,0.19438655385204126,-4.8,0.2,0.14
396,2021-02-02,2303,2,1,2021,707.0,0.19478344313748974,-5.1,0.0,0.0
397,2021-02-03,2689,2,2,2021,707.0,0.1952967550888848,-6.3,0.0,0.0
398,2021-02-04,1710,2,3,2021,707.0,0.19574366870534676,-6.7,3.0,4.27
399,2021-02-05,1295,2,4,2021,707.0,0.19612572478536933,-13.2,0.0,0.0
400,2021-02-06,845,2,5,2021,707.0,0.19636410875011598,-15.2,0.1,0.21
401,2021-02-07,557,2,6,2021,707.0,0.1966553384057777,-21.9,0.0,0.0
402,2021-02-08,913,2,0,2021,707.0,0.19683631351529068,-17.0,0.8,1.61
403,2021-02-09,1285,2,1,2021,707.0,0.19695041636800334,-16.2,0.0,0.0
